,Turn,Speaker,Text,True,Pred
742,5,0,"While that is a great deal, is there anyway he would go to $800 a month with all the above terms. I am new to the area and things are a little tight right now. I would also be a long term renter.",Self Pity-Empowement,Self Assertion-Empowerment
743,5,1,I am really sorry. That's.  The most I've ever seen him do to be honest he normally maxes out at 5 off. I think with his current mood  i could get him to 926 and throw in a key to the gym,Personal Choice-Empowerment,Self Assertion-Empowerment
744,6,0,Do you think that you could talk him into $850?,Hesitance-Hesitance,Self Assertion-Empowerment
745,6,1,no and.  I dont want to bother him too much or else his mood may go bad,Hesitance-Hesitance,Self Assertion-Empowerment
746,7,0,"Awe, that is still pretty steep.",Hesitance-Hesitance,Self Assertion-Empowerment
747,7,1,Give me another few mins ill grill him a little more,Not-a-strategy,Self Assertion-Empowerment
748,8,0,"Okay, thank you. I really hope you can get him down more. Like I said, I would be a long term renter and I pay on time every month.",Hesitance-Hesitance,Self Assertion-Empowerment
749,8,1,ok so I spoke to him and he got a little annoyed but that may have worked in your favor he said 900 and that's it final offer,Self Assertion-Empowerment,Self Assertion-Empowerment
750,9,0,"Is all the above terms still apply to this offer? No application fee, and free first months rent and a key to the gym?",Personal Choice-Empowerment,Self Assertion-Empowerment
751,9,1,Why of course and i promise as soon as you move in you will see the value of the place,Not-a-strategy,Self Assertion-Empowerment
752,10,0,"Okay, you got yourself a deal.",Not-a-strategy,Self Assertion-Empowerment
753,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
754,0,0,Hello!,Not-a-strategy,Self Assertion-Empowerment
755,1,1,You looking to but,Not-a-strategy,Self Assertion-Empowerment
756,1,0,The bike looks great. Do you know how new the tires are?,Information Inquiry-Contesting,Self Assertion-Empowerment
757,2,1,I replaced them about a year ago.,Not-a-strategy,Self Assertion-Empowerment
758,2,0,Do you know how many miles are on them?,Information Inquiry-Contesting,Self Assertion-Empowerment
759,3,1,They just sat there. I'd guess 10-20 at the most.,Not-a-strategy,Self Assertion-Empowerment
760,3,0,Hmmm...Just sitting there isn't good for a bike. That makese me a bit nervous. I'm happy to offer $150 for this without any new tires on them.,Hesitance-Hesitance,Self Assertion-Empowerment
761,4,1,"That's too low for me, how about $180?",Hesitance-Hesitance,Self Assertion-Empowerment
762,4,0,$180 is a bit high for me but I could settle at $175 in as-is condition,Hesitance-Hesitance,Self Assertion-Empowerment
763,5,1,"That'd work, better than having it just sit and riot.",Not-a-strategy,Self Assertion-Empowerment
764,0,0,"HI, I was interested in the apartment",Not-a-strategy,Self Assertion-Empowerment
765,0,1,"excellent it has 2 rooms and 1 and a half bathrooms. got everything stove, refrigerator dishwasher and garbage disposal",Not-a-strategy,Self Assertion-Empowerment
766,1,0,is it furnished?,Information Inquiry-Contesting,Self Assertion-Empowerment
767,1,0,Hello?,Not-a-strategy,Self Assertion-Empowerment
768,2,1,yes it is furnished,Not-a-strategy,Self Assertion-Empowerment
769,2,0,"Oh, okay, Nice :-)",Not-a-strategy,Self Assertion-Empowerment
770,3,1,the rent is 1800,Not-a-strategy,Self Assertion-Empowerment
771,3,0,"well, I wasn't looking for something quite that high, could it be closer to 1700?",Hesitance-Hesitance,Self Assertion-Empowerment
772,4,1,1800 is final but look at it this way. I will pay for the water. so no water bill for you. this is a lot of savings for you,Personal Choice-Empowerment,Self Assertion-Empowerment
773,4,0,"true, its good not to have that bill,but I wasnt looking to spend that much a month, is there no way to lower the monthly a little?",Hesitance-Hesitance,Self Assertion-Empowerment
774,5,1,"did i mention your laudry is on site? haha very well 1700$ is fine. do remember that no animals, or smoking is allowed. no exceptions",Personal Choice-Empowerment,Self Assertion-Empowerment
775,5,0,"Clean clothes is a good thing ;-) I understand the rules, they make sense! Thank you, I will take the place for 1700",Not-a-strategy,Self Assertion-Empowerment
776,6,1,excellent,Not-a-strategy,Self Assertion-Empowerment
777,0,1,hello. oscilloscope for sale here.,Not-a-strategy,Self Assertion-Empowerment
778,0,0,Hi would you take 320?,Hesitance-Hesitance,Self Assertion-Empowerment
779,1,1,NO that's way too low,Hesitance-Hesitance,Self Assertion-Empowerment
780,1,0,how abour 330?,Hesitance-Hesitance,Self Assertion-Empowerment
781,2,1,that's just 10 bucks above your last offer. no.,Hesitance-Hesitance,Self Assertion-Empowerment
782,2,0,331?,Hesitance-Hesitance,Self Assertion-Empowerment
783,3,1,um... no. tell you what. i'll let you have it for... 450,Hesitance-Hesitance,Self Assertion-Empowerment
784,3,0,oh... thank you max budget was 349 :(,Self Pity-Empowement,Self Assertion-Empowerment
785,4,1,ah fair enough. maybe look elsewhere. good luck,Hesitance-Hesitance,Self Assertion-Empowerment
786,4,0,ok good selling it for that price,Not-a-strategy,Self Assertion-Empowerment
787,0,0,Hello,Not-a-strategy,Self Assertion-Empowerment
788,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
789,1,0,Are you open to negotiation on the Altima?,Not-a-strategy,Self Assertion-Empowerment
790,1,1,"Yes, I am. It is a great car and very well maintained. I can get you service records if needed",Not-a-strategy,Self Assertion-Empowerment
791,2,0,"That all sounds great, but unfortunately I just lost my job. I can't pay full price for a car, but I do really need one to get to interviews to try to get a new job.",Self Pity-Empowement,Self Assertion-Empowerment
792,2,1,That is an unfortunate situation. What are you able to do?,Hesitance-Hesitance,Self Assertion-Empowerment
793,3,0,"I know it's kind of low, but would you be able to take $4000, considering my situation?",Self Pity-Empowement,Self Assertion-Empowerment
794,3,1,"I'd love to help you out, but I can't go that low. How about 6000",Hesitance-Hesitance,Self Assertion-Empowerment
795,4,0,6000 is unfortunately still too high for me. Could we meet in the middle at 5000?,Hesitance-Hesitance,Self Assertion-Empowerment
796,4,1,"Man I'd love to, but that's cutting a lot off of what I need out of this. How about 5500",Hesitance-Hesitance,Self Assertion-Empowerment
797,5,0,$5500 is acceptable. Thanks!,Not-a-strategy,Self Assertion-Empowerment
798,0,0,"Hey, is this car still available?",Not-a-strategy,Self Assertion-Empowerment
799,0,1,"Yes, it is!",Not-a-strategy,Self Assertion-Empowerment
800,1,0,Was this serviced at BMW and do you have the service records?,Information Inquiry-Contesting,Self Assertion-Empowerment
801,1,1,I have all the service records and they are all up to date.,Not-a-strategy,Self Assertion-Empowerment
802,2,0,"Perfect!  I do have to admit, I am a little concerned by the additional work though.  While it's appealing, I'm concerned about how it might affect the reliability.",Source Derogation-Contesting,Self Assertion-Empowerment
803,2,1,I can guarantee that I have driven this car for about a year now and haven't had a single issue with it- the car runs perfectly and I have not had to conduct any repairs.,Counter Argumentation-Contesting,Self Assertion-Empowerment
804,3,0,"Ok, that's good.  I feel that 45,000 is a bit high though.  Of course, I do understand that it is a 2016 and has industry standard mileage.  Would you consider coming down on the price some?",Hesitance-Hesitance,Self Assertion-Empowerment
805,3,1,"The lowest I'm willing to drop it is 42,500. I've done some serious work to this car.",Hesitance-Hesitance,Self Assertion-Empowerment
806,4,0,"Fair, but I go get a 2017 from a dealer for a little more than you're asking.  If I pick up the car and handle all of the paperwork would you consider 38000?",Personal Choice-Empowerment,Self Assertion-Empowerment
807,4,1,"38,000 just seems too low to me. I could do 41000 as long as you pay in cash, as well as picking up the car and taking care of all the paperwork yourself",Personal Choice-Empowerment,Self Assertion-Empowerment
808,5,0,"I can do 40,000 cash, pick up and paperwork, but I'd expect the remainder of BMW's factory warranty to be transferred too.  Can we call that a deal?",Personal Choice-Empowerment,Self Assertion-Empowerment
809,5,1,Sounds good to me!,Not-a-strategy,Self Assertion-Empowerment
810,6,0,"Perfect, thanks!",Not-a-strategy,Self Assertion-Empowerment
811,0,0,Hi there! Is your vehicle still available?,Not-a-strategy,Self Assertion-Empowerment
812,0,1,"Yes, this absolutely gorgeous BMW is still available, but I'm certain it won't be for long!",Not-a-strategy,Self Assertion-Empowerment
813,1,0,Great! Is all of the paperwork up to date?,Information Inquiry-Contesting,Self Assertion-Empowerment
814,1,1,All paperwork is up to date and I have clean title in hand.,Not-a-strategy,Self Assertion-Empowerment
815,2,0,Sounds good. Would you be willing to pay for a background check if I make you an acceptable offer>,Personal Choice-Empowerment,Self Assertion-Empowerment
816,2,1,I have a Carfax report for it in my possession if that is what you are speaking of.,Not-a-strategy,Self Assertion-Empowerment
817,3,0,"Yes, that's right. I recently saw a similar model at a dealership for about 30,000 but yours looks better maintained, so I'm happy to make a higher offer for your car. How does 31,500 sound?",Hesitance-Hesitance,Self Assertion-Empowerment
818,3,1,"According to Kelly Blue Book value, I have this car priced very close to the value.  Given the pristine condition, year, miles, etc. $31,500 is very low.  I will accept $43,000.  Even at this price, you are getting an awesome deal!",Counter Argumentation-Contesting,Self Assertion-Empowerment
819,4,0,"What if I pick up the car myself? Could you do 35,000?",Personal Choice-Empowerment,Self Assertion-Empowerment
820,4,1,"Sorry, can't do it.",Self Assertion-Empowerment,Self Assertion-Empowerment
821,5,0,"I'm sorry, it sounds like our budgets are just too far apart. Good luck with your sale!",Not-a-strategy,Self Assertion-Empowerment
822,0,1,Hi are you interested in the house?,Not-a-strategy,Self Assertion-Empowerment
823,0,0,Yes I'm interested. Can you tell me more about it? What is the square footage of the place and how many bed/bath?,Information Inquiry-Contesting,Self Assertion-Empowerment
824,1,1,It's about 2000 square feet and it has three rooms and two bathrooms.,Not-a-strategy,Self Assertion-Empowerment
825,1,0,Does it have freeway access?,Information Inquiry-Contesting,Self Assertion-Empowerment
826,2,1,Yes it is actually very close to freeway access.,Not-a-strategy,Self Assertion-Empowerment
827,2,0,"Great! My only issue then is with the pricing, are you open to negotiate or no?",Hesitance-Hesitance,Self Assertion-Empowerment
828,3,1,I am open to some negotiating.,Not-a-strategy,Self Assertion-Empowerment
829,3,0,"Okay well I was thinking because of the location which isn't the best in town, how about we do 1500?",Hesitance-Hesitance,Self Assertion-Empowerment
830,4,1,"$1,500 would be outrageously low and I cannot accept that offer. Can you come closer to 3000?",Hesitance-Hesitance,Self Assertion-Empowerment
831,4,0,I'll do 2500 if utilities and internet are included in that monthly price and you waive the deposit.,Personal Choice-Empowerment,Self Assertion-Empowerment
832,5,1,"We cannot waive the deposit but $2,500 utilities included and we can make a deal today.",Personal Choice-Empowerment,Self Assertion-Empowerment
833,5,0,"Okay that would actually work for me, thanks!",Not-a-strategy,Self Assertion-Empowerment
834,0,1,Are you looking to rent my apartment?,Not-a-strategy,Self Assertion-Empowerment
835,0,0,"Wow, this looks like a great place!!",Not-a-strategy,Self Assertion-Empowerment
836,1,1,I was thinking $1725 because it is two bedroom and in a convenient area for commuting,Not-a-strategy,Self Assertion-Empowerment
837,1,0,Thats great! Those are both really attractive! What is it close to?,Information Inquiry-Contesting,Self Assertion-Empowerment
838,2,1,"it's close to all the downtown restaurants and stores, can you do $1700?",Not-a-strategy,Self Assertion-Empowerment
839,2,0,Awesome! But thats a lot. Can you lower it if I pay cash?,Personal Choice-Empowerment,Self Assertion-Empowerment
840,3,1,how low?,Hesitance-Hesitance,Self Assertion-Empowerment
841,3,0,1100,Hesitance-Hesitance,Self Assertion-Empowerment
842,4,1,how about 1300?,Hesitance-Hesitance,Self Assertion-Empowerment
843,4,0,"How about 1,200?",Hesitance-Hesitance,Self Assertion-Empowerment
844,5,1,Deal!,Not-a-strategy,Self Assertion-Empowerment
845,0,0,"Hi, is your dining table still for sale?",Not-a-strategy,Self Assertion-Empowerment
846,0,1,It sure is. I just put it up today,Not-a-strategy,Self Assertion-Empowerment
847,1,0,Are you willing to be flexible on the price?,Hesitance-Hesitance,Self Assertion-Empowerment
