,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
705,5,0,You betcha. Thanks!,Not-a-strategy,Not-a-strategy,1,0.7326691746711731
706,0,1,"Hi, what can I tell you about this bike? It's really cool and is vintage!",Not-a-strategy,Not-a-strategy,0,0.2689949870109558
707,0,0,"Yes, I can see that!  Are all the parts original Schwinn?",Information Inquiry-Contesting,Source Derogation-Contesting,0,0.3337574601173401
708,1,1,Yes they are! They're in great condition too.,Not-a-strategy,Not-a-strategy,0,0.3393998146057129
709,1,0,No rust?,Source Derogation-Contesting,Source Derogation-Contesting,0,0.3495917022228241
710,2,1,No rust at all. It rides really smoothly and I've never had a problem with rusting in the 10 years I've owned the cruiser,Not-a-strategy,Not-a-strategy,0,0.342958927154541
711,2,0,What about the chain.  Has it ever been replaced or is it the original chain,Source Derogation-Contesting,Source Derogation-Contesting,0,0.3504014015197754
712,3,1,"No, it's the original!",Not-a-strategy,Not-a-strategy,0,0.3431414067745209
713,3,0,I'm asking because we don't have a Schwinn store in the area and I hate to order parts online.,Not-a-strategy,Source Derogation-Contesting,0,0.35044291615486145
714,4,1,"The original makes it more vintage and classic, to be honest. Also, apologies-- I actually forgot to tell you the tires are new and they're Kendra, not Schwinn. But you'd want new tires anyways since new tires are what keep the cruiser riding smoothly. You wouldn't want tires from the 60s.",Not-a-strategy,Not-a-strategy,0,0.3431507647037506
715,4,0,"Lol It was a good time, but yeah, you're right.  Ok, so what's the rock bottom price you would accept for this beauty?",Hesitance-Hesitance,Hesitance-Hesitance,0,0.35277196764945984
716,5,1,I'd be willing to sell for $200.,Hesitance-Hesitance,Hesitance-Hesitance,0,0.352638304233551
717,5,0,Ouch!!  My budget is very tight and I want this bike soooooooo bad.  Would you be willing to accept 190?,Self Pity-Empowement,Self Pity-Empowement,0,0.5615022778511047
718,6,1,Sure. $190 is fine.,Not-a-strategy,Not-a-strategy,0,0.40649333596229553
719,6,0,Great!,Not-a-strategy,Not-a-strategy,0,0.5746817588806152
720,0,0,"Hello, I am interested in you iPad mini. Is it still available?",Not-a-strategy,Not-a-strategy,1,0.29707276821136475
721,0,1,"Yes, it is!",Not-a-strategy,Not-a-strategy,1,0.33263787627220154
722,1,0,"Great, is the price negotiable?",Hesitance-Hesitance,Not-a-strategy,1,0.3390958309173584
723,1,1,"Somewhat, but this is in amazing condition and it includes the case.",Not-a-strategy,Not-a-strategy,1,0.3723425567150116
724,2,0,I actually have a case so I don't need or want the case. You can keep it and sell it separately.,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.34955209493637085
725,2,1,"Okay, without the case I would be asking $165.",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.35014379024505615
726,3,0,This is a first gen model and only has 32GB. I would like to pay $75.,Hesitance-Hesitance,Counter Argumentation-Contesting,1,0.7886974215507507
727,3,1,There is no way I can do that. I would be happy to take $150.,Hesitance-Hesitance,Self Assertion-Empowerment,1,0.7329325079917908
728,4,0,I just don't see that it is worth that. How about $100.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.8455190658569336
729,4,1,"I would be willing to meet you in the middle, but I cannot take a penny under $125.",Hesitance-Hesitance,Hesitance-Hesitance,1,0.859659731388092
730,5,0,I suppose I could do that if you are willing to deliver the iPad.,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.7465913891792297
731,5,1,"okay, I can do that.",Not-a-strategy,Not-a-strategy,1,0.8472947478294373
732,0,0,Hi. I am interested in the apartment you have listed. Can you give me a little more information about it?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.2690151035785675
733,0,1,Well its a great place well designed and well lit,Not-a-strategy,Not-a-strategy,1,0.33801066875457764
734,1,0,Are there any swimming pools? Any utilities included in the monthly price? How new is the unit?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.34037700295448303
735,1,1,No pools but we have a fitness center and we are close to a lot of entertainment venues. We have a pet spa and a fire pit for get together and of course the maintenance of all these amenities is included in the price,Not-a-strategy,Not-a-strategy,1,0.34267711639404297
736,2,0,Is there any utilities included? How new is the unit? These were not answered in your above answer.,Information Inquiry-Contesting,Source Derogation-Contesting,1,0.5255205035209656
737,2,1,No utilities and the unit is only in its 5 th year however all appliances are upgrades and so are the fixtures so I can promise a fairly low utility bill in relation to your utility usage,Not-a-strategy,Not-a-strategy,1,0.3837552070617676
738,3,0,"The monthly price is a bit steep, are you able to negotiate?",Hesitance-Hesitance,Hesitance-Hesitance,1,0.7961597442626953
739,3,1,You know what normally i would say no but im gonna go talk to my manager and see what he say give me a few,Hesitance-Hesitance,Not-a-strategy,1,0.45042943954467773
740,4,0,"Okay, thank you so much.",Not-a-strategy,Not-a-strategy,1,0.3673449158668518
741,4,1,Oh my God this never happens my. Manager is willing to waive your application fee and take ten dollars off your monthly rent with the first month free meaning you'll only have to pay 936 per month I swear this never happens and I have no idea what's gotten into him.,Not-a-strategy,Not-a-strategy,1,0.34726712107658386
742,5,0,"While that is a great deal, is there anyway he would go to $800 a month with all the above terms. I am new to the area and things are a little tight right now. I would also be a long term renter.",Self Pity-Empowement,Hesitance-Hesitance,1,0.7901740670204163
743,5,1,I am really sorry. That's.  The most I've ever seen him do to be honest he normally maxes out at 5 off. I think with his current mood  i could get him to 926 and throw in a key to the gym,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.44801583886146545
744,6,0,Do you think that you could talk him into $850?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.37178948521614075
745,6,1,no and.  I dont want to bother him too much or else his mood may go bad,Hesitance-Hesitance,Not-a-strategy,1,0.7942109107971191
746,7,0,"Awe, that is still pretty steep.",Hesitance-Hesitance,Not-a-strategy,1,0.49878019094467163
747,7,1,Give me another few mins ill grill him a little more,Not-a-strategy,Hesitance-Hesitance,1,0.4086265563964844
748,8,0,"Okay, thank you. I really hope you can get him down more. Like I said, I would be a long term renter and I pay on time every month.",Hesitance-Hesitance,Not-a-strategy,1,0.35679563879966736
749,8,1,ok so I spoke to him and he got a little annoyed but that may have worked in your favor he said 900 and that's it final offer,Self Assertion-Empowerment,Self Assertion-Empowerment,1,0.5290340185165405
750,9,0,"Is all the above terms still apply to this offer? No application fee, and free first months rent and a key to the gym?",Personal Choice-Empowerment,Not-a-strategy,1,0.8187263607978821
751,9,1,Why of course and i promise as soon as you move in you will see the value of the place,Not-a-strategy,Not-a-strategy,1,0.659182608127594
752,10,0,"Okay, you got yourself a deal.",Not-a-strategy,Not-a-strategy,1,0.8327283263206482
753,0,1,Hello,Not-a-strategy,Not-a-strategy,0,0.3175503611564636
754,0,0,Hello!,Not-a-strategy,Not-a-strategy,0,0.36750394105911255
755,1,1,You looking to but,Not-a-strategy,Not-a-strategy,0,0.3638615310192108
756,1,0,The bike looks great. Do you know how new the tires are?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.41500917077064514
757,2,1,I replaced them about a year ago.,Not-a-strategy,Not-a-strategy,0,0.3606633245944977
758,2,0,Do you know how many miles are on them?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.3454444706439972
759,3,1,They just sat there. I'd guess 10-20 at the most.,Not-a-strategy,Not-a-strategy,0,0.35845381021499634
760,3,0,Hmmm...Just sitting there isn't good for a bike. That makese me a bit nervous. I'm happy to offer $150 for this without any new tires on them.,Hesitance-Hesitance,Counter Argumentation-Contesting,0,0.3449450731277466
761,4,1,"That's too low for me, how about $180?",Hesitance-Hesitance,Hesitance-Hesitance,0,0.3453841209411621
762,4,0,$180 is a bit high for me but I could settle at $175 in as-is condition,Hesitance-Hesitance,Hesitance-Hesitance,0,0.4105304181575775
763,5,1,"That'd work, better than having it just sit and riot.",Not-a-strategy,Not-a-strategy,0,0.6725322604179382
764,0,0,"HI, I was interested in the apartment",Not-a-strategy,Not-a-strategy,1,0.290012001991272
765,0,1,"excellent it has 2 rooms and 1 and a half bathrooms. got everything stove, refrigerator dishwasher and garbage disposal",Not-a-strategy,Not-a-strategy,1,0.3615580201148987
766,1,0,is it furnished?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.34575796127319336
767,1,0,Hello?,Not-a-strategy,Not-a-strategy,1,0.3557257056236267
768,2,1,yes it is furnished,Not-a-strategy,Not-a-strategy,1,0.35805994272232056
769,2,0,"Oh, okay, Nice :-)",Not-a-strategy,Not-a-strategy,1,0.357173353433609
770,3,1,the rent is 1800,Not-a-strategy,Not-a-strategy,1,0.35603633522987366
771,3,0,"well, I wasn't looking for something quite that high, could it be closer to 1700?",Hesitance-Hesitance,Hesitance-Hesitance,1,0.3787434995174408
772,4,1,1800 is final but look at it this way. I will pay for the water. so no water bill for you. this is a lot of savings for you,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3496556878089905
773,4,0,"true, its good not to have that bill,but I wasnt looking to spend that much a month, is there no way to lower the monthly a little?",Hesitance-Hesitance,Hesitance-Hesitance,1,0.39405277371406555
774,5,1,"did i mention your laudry is on site? haha very well 1700$ is fine. do remember that no animals, or smoking is allowed. no exceptions",Personal Choice-Empowerment,Not-a-strategy,1,0.4047017991542816
775,5,0,"Clean clothes is a good thing ;-) I understand the rules, they make sense! Thank you, I will take the place for 1700",Not-a-strategy,Not-a-strategy,1,0.36940714716911316
776,6,1,excellent,Not-a-strategy,Not-a-strategy,1,0.38737615942955017
777,0,1,hello. oscilloscope for sale here.,Not-a-strategy,Not-a-strategy,0,0.2882941663265228
778,0,0,Hi would you take 320?,Hesitance-Hesitance,Hesitance-Hesitance,0,0.33585143089294434
779,1,1,NO that's way too low,Hesitance-Hesitance,Hesitance-Hesitance,0,0.34464046359062195
780,1,0,how abour 330?,Hesitance-Hesitance,Hesitance-Hesitance,0,0.6953266263008118
781,2,1,that's just 10 bucks above your last offer. no.,Hesitance-Hesitance,Self Assertion-Empowerment,0,0.6956765651702881
782,2,0,331?,Hesitance-Hesitance,Hesitance-Hesitance,0,0.764215886592865
783,3,1,um... no. tell you what. i'll let you have it for... 450,Hesitance-Hesitance,Hesitance-Hesitance,0,0.7895153164863586
784,3,0,oh... thank you max budget was 349 :(,Self Pity-Empowement,Not-a-strategy,0,0.8351278901100159
785,4,1,ah fair enough. maybe look elsewhere. good luck,Hesitance-Hesitance,Not-a-strategy,0,0.6947774887084961
786,4,0,ok good selling it for that price,Not-a-strategy,Not-a-strategy,0,0.8234280943870544
787,0,0,Hello,Not-a-strategy,Not-a-strategy,1,0.31878066062927246
788,0,1,Hello,Not-a-strategy,Not-a-strategy,1,0.3368419110774994
789,1,0,Are you open to negotiation on the Altima?,Not-a-strategy,Not-a-strategy,1,0.396883487701416
790,1,1,"Yes, I am. It is a great car and very well maintained. I can get you service records if needed",Not-a-strategy,Not-a-strategy,1,0.35646188259124756
791,2,0,"That all sounds great, but unfortunately I just lost my job. I can't pay full price for a car, but I do really need one to get to interviews to try to get a new job.",Self Pity-Empowement,Self Pity-Empowement,1,0.3445450961589813
792,2,1,That is an unfortunate situation. What are you able to do?,Hesitance-Hesitance,Not-a-strategy,1,0.34595009684562683
793,3,0,"I know it's kind of low, but would you be able to take $4000, considering my situation?",Self Pity-Empowement,Hesitance-Hesitance,1,0.342413991689682
794,3,1,"I'd love to help you out, but I can't go that low. How about 6000",Hesitance-Hesitance,Hesitance-Hesitance,1,0.34269922971725464
795,4,0,6000 is unfortunately still too high for me. Could we meet in the middle at 5000?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.34412068128585815
796,4,1,"Man I'd love to, but that's cutting a lot off of what I need out of this. How about 5500",Hesitance-Hesitance,Hesitance-Hesitance,1,0.3435016870498657
797,5,0,$5500 is acceptable. Thanks!,Not-a-strategy,Not-a-strategy,1,0.5232239365577698
798,0,0,"Hey, is this car still available?",Not-a-strategy,Not-a-strategy,1,0.2860810160636902
799,0,1,"Yes, it is!",Not-a-strategy,Not-a-strategy,1,0.4215224087238312
800,1,0,Was this serviced at BMW and do you have the service records?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.36097681522369385
801,1,1,I have all the service records and they are all up to date.,Not-a-strategy,Not-a-strategy,1,0.346137672662735
802,2,0,"Perfect!  I do have to admit, I am a little concerned by the additional work though.  While it's appealing, I'm concerned about how it might affect the reliability.",Source Derogation-Contesting,Source Derogation-Contesting,1,0.424935519695282
803,2,1,I can guarantee that I have driven this car for about a year now and haven't had a single issue with it- the car runs perfectly and I have not had to conduct any repairs.,Counter Argumentation-Contesting,Not-a-strategy,1,0.3606823682785034
804,3,0,"Ok, that's good.  I feel that 45,000 is a bit high though.  Of course, I do understand that it is a 2016 and has industry standard mileage.  Would you consider coming down on the price some?",Hesitance-Hesitance,Counter Argumentation-Contesting,1,0.34540891647338867
805,3,1,"The lowest I'm willing to drop it is 42,500. I've done some serious work to this car.",Hesitance-Hesitance,Counter Argumentation-Contesting,1,0.3494180142879486
806,4,0,"Fair, but I go get a 2017 from a dealer for a little more than you're asking.  If I pick up the car and handle all of the paperwork would you consider 38000?",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3503299355506897
