Index,User,Text,Face acts
C_bc3bdc71428c42b98631c73a6baec3c5,1,Wow that's pretty low for a limited edition. I think it might be fare to meet you half way. The lowest I can absolutely go is 600 final offer,
C_bc3bdc71428c42b98631c73a6baec3c5,0,"I really don't think I can afford that, my best  and most I can afford would be 500.",
C_bc3bdc71428c42b98631c73a6baec3c5,1,Sorry I just cant let it go for that low. Sorry we couldn't reach a deal.,
C_bc3bdc71428c42b98631c73a6baec3c5,0,"me too , good luck.",
C_be47a0af664a4cd096a270631bf03b8e,1,"Hi there, how are you today?",
C_be47a0af664a4cd096a270631bf03b8e,0,What are the dimensions?,
C_be47a0af664a4cd096a270631bf03b8e,1,"40 by 60 inches . fairly large, in good condition.",
C_be47a0af664a4cd096a270631bf03b8e,0,Does the chair have rollers?,
C_be47a0af664a4cd096a270631bf03b8e,1,"yes, it does/",
C_be47a0af664a4cd096a270631bf03b8e,0,It's bigger than I had wanted but might be able to make it work. Would you take $30?,
C_be47a0af664a4cd096a270631bf03b8e,1,I would be wiling to do $40 with delivery included.,
C_be47a0af664a4cd096a270631bf03b8e,0,I can pick it up but thanks for offering. Best I could do is $32,
C_be47a0af664a4cd096a270631bf03b8e,1,$35and you have adeal.,
C_be47a0af664a4cd096a270631bf03b8e,0,"okay, $35",
C_d6a4b76f43e843c3a1ff1e52cd82b81f,1,Hi.,
C_d6a4b76f43e843c3a1ff1e52cd82b81f,0,Hello I am looking into buying a new case...,
C_d6a4b76f43e843c3a1ff1e52cd82b81f,1,I have this one still available.,
C_d6a4b76f43e843c3a1ff1e52cd82b81f,0,Can you tell me what kind of condition it is in... is it a new case or a used case...,
C_d6a4b76f43e843c3a1ff1e52cd82b81f,1,It is brand new still in the box.,
C_d6a4b76f43e843c3a1ff1e52cd82b81f,0,"Excellent. Can you tell me, does it come with those screen protection sheets...",
C_d6a4b76f43e843c3a1ff1e52cd82b81f,1,It has a durable wrapping that is a screen protector that resists scratching and fading.,
C_d6a4b76f43e843c3a1ff1e52cd82b81f,0,"Well, the asking price is a bit out of my price range... would you consider going lower",
C_d6a4b76f43e843c3a1ff1e52cd82b81f,1,"Yes but not too low, what abotu $20?",
C_d6a4b76f43e843c3a1ff1e52cd82b81f,0,"Hmm, that still seems a bit too high for my budget. Would you consider 17",
C_d6a4b76f43e843c3a1ff1e52cd82b81f,1,"Alright, just because I am wanting to sell.",
C_8512c1dd6ac34e6389b6cb674f5a5444,1,Hello there are you interested in buying this bike?,
C_8512c1dd6ac34e6389b6cb674f5a5444,0,yes i like to buy this bike,
C_8512c1dd6ac34e6389b6cb674f5a5444,1,I'm offering it for 550 and it is in excellent condition,
C_8512c1dd6ac34e6389b6cb674f5a5444,0,man this price is too much for this item,
C_8512c1dd6ac34e6389b6cb674f5a5444,1,Well how much were you thinking?,
C_8512c1dd6ac34e6389b6cb674f5a5444,0,i thinking to but it around 400 to 430,
C_8512c1dd6ac34e6389b6cb674f5a5444,1,How about more like 450?,
C_8512c1dd6ac34e6389b6cb674f5a5444,0,i dont have much how about 430 we can finalize it,
C_8512c1dd6ac34e6389b6cb674f5a5444,1,Could you pay today?,
C_8512c1dd6ac34e6389b6cb674f5a5444,0,cash in hand,
C_8512c1dd6ac34e6389b6cb674f5a5444,1,Deal.,
C_8512c1dd6ac34e6389b6cb674f5a5444,0,thank bro,
C_e4ec89a2b417467bb5fcbd00b3a0c952,0,"Hi, I'm interested in the tv you have for sale.",
C_e4ec89a2b417467bb5fcbd00b3a0c952,1,"Yes. It's a good TV, I just need to make some space.",
C_e4ec89a2b417467bb5fcbd00b3a0c952,0,So everything works on it as it should?,
C_e4ec89a2b417467bb5fcbd00b3a0c952,1,Yes. It's in perfect working condition and I'm looking to sell it for $700.,
C_e4ec89a2b417467bb5fcbd00b3a0c952,0,"Oh wow, that's just a little high for my budget. Could you come down to maybe $625?",
C_e4ec89a2b417467bb5fcbd00b3a0c952,1,"I really need the full $700, but at that price it comes with the surround sound speakers AND a Samsung BluRay player.",
C_e4ec89a2b417467bb5fcbd00b3a0c952,0,"That sounds like a good deal, but I only have $650 in cash.  I can pick it up tonight if you'd take that.",
C_e4ec89a2b417467bb5fcbd00b3a0c952,1,"How about $670, and I'll have it dusted and ready for pickup tonight.",
C_e4ec89a2b417467bb5fcbd00b3a0c952,0,"I wish I could, just don't have that much to spend.  I could probably borrow 10 from my brother if you'll take $660?",
C_e4ec89a2b417467bb5fcbd00b3a0c952,1,"That hurts, but I really need the space. $660 it is.",
C_a82b991bc850450291b669683f57b009,1,Hello,
C_a82b991bc850450291b669683f57b009,0,"Hi, can you tell me if this has all the cords?",
C_a82b991bc850450291b669683f57b009,1,It has many cords,
C_a82b991bc850450291b669683f57b009,0,"But all the correct cords for it to function, right?",
C_a82b991bc850450291b669683f57b009,1,"Oh yes, and more",
C_a82b991bc850450291b669683f57b009,0,would you be willing to take a lower price say $450?,
C_a82b991bc850450291b669683f57b009,1,I might be able to drop it to 475 for you,
C_a82b991bc850450291b669683f57b009,0,You say there are extra cords?,
C_a82b991bc850450291b669683f57b009,1,"Many cords, all of which plug into the various orifices",
C_a82b991bc850450291b669683f57b009,0,okay let's agree at $475 .,
C_5dda1bdce7cb4aef85fb9fef3c216155,1,just a moment,
C_5dda1bdce7cb4aef85fb9fef3c216155,0,sure i am waiting,
C_5dda1bdce7cb4aef85fb9fef3c216155,1,your the buyer right?,
C_5dda1bdce7cb4aef85fb9fef3c216155,0,yes i like to buy this car,
C_5dda1bdce7cb4aef85fb9fef3c216155,1,give me an offer,
C_5dda1bdce7cb4aef85fb9fef3c216155,0,i can offer 6750 for this model,
C_5dda1bdce7cb4aef85fb9fef3c216155,1,how about9000,
C_5dda1bdce7cb4aef85fb9fef3c216155,0,new car price 11000 only. this cars it 2014 model 4 years old cant give much for this one,
C_5dda1bdce7cb4aef85fb9fef3c216155,1,make offer,
C_5dda1bdce7cb4aef85fb9fef3c216155,0,i can give a 250 more that what i can do max,
C_96e521ed4152459dbeeb2801206e3e87,0,How are you today?,
C_96e521ed4152459dbeeb2801206e3e87,1,"Hi, I'm great, thanks for asking.",
C_96e521ed4152459dbeeb2801206e3e87,0,Do you know what height the bike is best suited for?,
C_96e521ed4152459dbeeb2801206e3e87,1,The frame is standard for adults. The seat bar and handle bars are fully adjustable based on your height.,
C_96e521ed4152459dbeeb2801206e3e87,0,"I saw you have not ridden it yet, are you sure the tires you out on work well since they are a seprate maker?",
C_96e521ed4152459dbeeb2801206e3e87,1,Yeah I had it completely checked out by a professional at the local bike shop.,
C_96e521ed4152459dbeeb2801206e3e87,0,Well that sounds legit.,
C_96e521ed4152459dbeeb2801206e3e87,1,"Yep, would you like to make an offer?",
C_96e521ed4152459dbeeb2801206e3e87,0,How does $1675 sound?,
C_96e521ed4152459dbeeb2801206e3e87,1,"That would only cover the tires. Seriously though I can't cut the price in half but I am willing to negotiate. The saddle is brand new, never been used and I'm sure you know how important a new saddle is.",
C_96e521ed4152459dbeeb2801206e3e87,0,Can you offer it to me for $2000 plus deliver?,
C_96e521ed4152459dbeeb2801206e3e87,1,"That sounds like a great compromise, I can do that.",
C_96e521ed4152459dbeeb2801206e3e87,0,okay great,
C_45de91e01c25431ab3dbda69099308d6,1,Hello. Are you interested in this product?,
C_45de91e01c25431ab3dbda69099308d6,0,"Yes, I am.",
C_45de91e01c25431ab3dbda69099308d6,1,Okay go ahead if you need to know or have any questions please,
C_45de91e01c25431ab3dbda69099308d6,0,How long has this been used? It looks a little worn.,
C_45de91e01c25431ab3dbda69099308d6,1,"Its been used for few months, and does have a little tear but its still in a good condition",
C_45de91e01c25431ab3dbda69099308d6,0,Where are the speakers located?,
C_45de91e01c25431ab3dbda69099308d6,1,Speakers are on the sides,
C_45de91e01c25431ab3dbda69099308d6,0,What would you rate the quality of the speakers?,
C_45de91e01c25431ab3dbda69099308d6,1,4 out of 5,
C_45de91e01c25431ab3dbda69099308d6,0,Will you take $32?,
C_45de91e01c25431ab3dbda69099308d6,1,That sounds an attractive price to me. I would be more than happy to sell it to you. When can we meet up and finish the deal?,
C_45de91e01c25431ab3dbda69099308d6,0,We can meet up now.,
C_45de91e01c25431ab3dbda69099308d6,1,Great! We've got a deal. Cash or credit?,
C_48ea0b9ac0f64b53952edfa95799cf8a,0,i like to buy this product,
C_48ea0b9ac0f64b53952edfa95799cf8a,1,Hello. Are you interested in the phone?,
C_48ea0b9ac0f64b53952edfa95799cf8a,1,Sure. It's $10 for all the batteries.,
C_48ea0b9ac0f64b53952edfa95799cf8a,0,can you give it for 6.5,
C_48ea0b9ac0f64b53952edfa95799cf8a,1,I can go $8.,
C_48ea0b9ac0f64b53952edfa95799cf8a,0,how about 7,
C_48ea0b9ac0f64b53952edfa95799cf8a,1,I'll tell you what. If you can do $8. I'll throw in a spare charger.,
C_48ea0b9ac0f64b53952edfa95799cf8a,0,7.5 $ will be a good deal for both of us. what do you say,
C_48ea0b9ac0f64b53952edfa95799cf8a,1,Okay $7.50 but no charger. Deal?,
C_48ea0b9ac0f64b53952edfa95799cf8a,0,deal,
C_48ea0b9ac0f64b53952edfa95799cf8a,1,Pleasure doing business with you!,
C_48ea0b9ac0f64b53952edfa95799cf8a,0,thank you,
C_75fb854e6fc943f1ba5cad9ed943acc1,0,"Hi there , I am interested in the galaxy tab you have for sale.",
C_75fb854e6fc943f1ba5cad9ed943acc1,1,Hello. How are you today! Sure thing. I am glad that this ad caught your attention :),
C_75fb854e6fc943f1ba5cad9ed943acc1,0,"sure  did, just curious about a few details.. has it been used, and if so for how long?",
C_75fb854e6fc943f1ba5cad9ed943acc1,1,Sure. No its not used its new and very good condition,
C_75fb854e6fc943f1ba5cad9ed943acc1,0,"I see it comes with the pen, does it come with a charger as well?",
C_75fb854e6fc943f1ba5cad9ed943acc1,1,Yes its a full tablet so it does come with the charger,
C_75fb854e6fc943f1ba5cad9ed943acc1,0,"I am buying it as a gift , but have a budget can you come down in price?I  was hoping to get it for closer to $228.",
C_75fb854e6fc943f1ba5cad9ed943acc1,1,"That's too low for it. Its a very new technology thing and very much in demand. I am selling it for $300, but can go down to $270.",
C_75fb854e6fc943f1ba5cad9ed943acc1,0,Could we meet in the middle say $250?,
C_75fb854e6fc943f1ba5cad9ed943acc1,1,Okay I will accept that provided you make the payment right away please,
C_75fb854e6fc943f1ba5cad9ed943acc1,0,"okay , deal!",
C_29810c8ecf004391a81380ae5e832879,0,"Hello there, I'm interested in your item for sale. Can you tell me what condition the item is in.",
C_29810c8ecf004391a81380ae5e832879,1,the item is in excellent condition and very much portable,
C_29810c8ecf004391a81380ae5e832879,0,Have any of these adapters been used?,
C_29810c8ecf004391a81380ae5e832879,1,None have been used,
C_29810c8ecf004391a81380ae5e832879,0,Does this come with any kind of warranty?,
C_29810c8ecf004391a81380ae5e832879,1,It does come with a warranty card,
C_29810c8ecf004391a81380ae5e832879,0,Excellent. Would you consider taking 9 for it?,
C_29810c8ecf004391a81380ae5e832879,1,That's way too low for the amount of things that you get inside. I am willing to give it for $12 nothing less than that,
C_29810c8ecf004391a81380ae5e832879,0,Hmm well I can go as high as 11,
C_29810c8ecf004391a81380ae5e832879,1,Okay a dollar is not going to take me anywhere. So I will take $11,
C_29810c8ecf004391a81380ae5e832879,0,"Groovy, thanks.",
C_006f34c1a24348839c00beb7b1a00f31,1,Hello there,
C_006f34c1a24348839c00beb7b1a00f31,0,hi,
C_006f34c1a24348839c00beb7b1a00f31,1,What would you like to know about the product>,
C_006f34c1a24348839c00beb7b1a00f31,0,any details andits condition?,
C_006f34c1a24348839c00beb7b1a00f31,1,Its like a regular gloves and in very good condition,
C_006f34c1a24348839c00beb7b1a00f31,0,how much do they cost/,
C_006f34c1a24348839c00beb7b1a00f31,1,$10.00,
C_006f34c1a24348839c00beb7b1a00f31,0,any lower?,
C_006f34c1a24348839c00beb7b1a00f31,1,I could go $8 last offer,
C_006f34c1a24348839c00beb7b1a00f31,0,how about 6?,
C_006f34c1a24348839c00beb7b1a00f31,1,sorry $8 is last offer,
C_006f34c1a24348839c00beb7b1a00f31,0,how about shipping?,
C_006f34c1a24348839c00beb7b1a00f31,1,I could ship it to you,
C_006f34c1a24348839c00beb7b1a00f31,0,so $8 and free shipping?,
C_006f34c1a24348839c00beb7b1a00f31,1,Yes free shipping to you :),
C_006f34c1a24348839c00beb7b1a00f31,0,that would be good,
C_006f34c1a24348839c00beb7b1a00f31,1,Deal then,
C_605dbfbe17a84018aa9e4367f893b155,1,are you will to buy it,
C_605dbfbe17a84018aa9e4367f893b155,0,yes,
C_605dbfbe17a84018aa9e4367f893b155,1,i can offer you this item for 175$ with original box manual and remote,
C_605dbfbe17a84018aa9e4367f893b155,0,a bit lower than that maybe?,
C_605dbfbe17a84018aa9e4367f893b155,1,165$ can be a good deal,
C_605dbfbe17a84018aa9e4367f893b155,0,how about the condition?,
C_605dbfbe17a84018aa9e4367f893b155,1,"it new light used only, only 6 to 7 month old. still under warranty",
C_605dbfbe17a84018aa9e4367f893b155,0,how about the shipping?,
C_605dbfbe17a84018aa9e4367f893b155,1,i you are willing to pay 170 i can make the shipping what  do you say?,
C_605dbfbe17a84018aa9e4367f893b155,0,but you cant ship with 165?,
C_605dbfbe17a84018aa9e4367f893b155,1,5$ isn't much for this item.,
C_605dbfbe17a84018aa9e4367f893b155,0,yeah i know i think 170 is good with free shipping,
C_605dbfbe17a84018aa9e4367f893b155,1,can we have the deal,
C_ed31a793a7b74e999e52d6fd25460778,0,Hi I am interested in purchasing this painting.,
C_ed31a793a7b74e999e52d6fd25460778,1,"Great, is there anything you'd like to know about it?",
C_ed31a793a7b74e999e52d6fd25460778,0,Yes is there a frame included?,
C_ed31a793a7b74e999e52d6fd25460778,1,"It's unframed, but the canvas itself is mounted on wood.",
C_ed31a793a7b74e999e52d6fd25460778,0,Okay good to know that. So lets get to the price. How much are you selling it for?,
C_ed31a793a7b74e999e52d6fd25460778,1,"I'm asking $125, which includes delivery costs.",
C_ed31a793a7b74e999e52d6fd25460778,0,That's too pricey for me. Can we lower it down a bit please? It doesn't come in my budget,
C_ed31a793a7b74e999e52d6fd25460778,1,"Well, I could see maybe going to $110, but it's a rare piece, so I think that would still be a fair price.",
C_ed31a793a7b74e999e52d6fd25460778,0,I could do $115. That's very kind of you. Thank you so much! So do you take cash or credit?,
C_ed31a793a7b74e999e52d6fd25460778,1,Either works fine. Thanks for your offer.,
C_4ec52706c9b740fea2756ffff000b6ec,0,"Hello, I'd like to rent this apartment but I don't think the price is worth it especially since I cannot have my dog",
C_4ec52706c9b740fea2756ffff000b6ec,1,"While I cannot change the pets policy, I am willing to negotiate the price.",
C_4ec52706c9b740fea2756ffff000b6ec,0,Is it possible to go as low as 1000/mo?,
C_4ec52706c9b740fea2756ffff000b6ec,1,"I am sorry, but that is too low. The apartment have modern furnishings, after all. I can do 1750/mo.",
C_4ec52706c9b740fea2756ffff000b6ec,0,"That's quite a bit over the list price, does this include any utilities?",
C_4ec52706c9b740fea2756ffff000b6ec,1,"It has shared and coined laundry machines. Air conditioning. Redone kitchen counter tops in 2014. Utilities, such as gas, internet, electric, must be covered by you.",
C_4ec52706c9b740fea2756ffff000b6ec,0,What's the justification for renting at above the list price then? I currently rent a similar apartment down the street for $1250/mo and that includes a washer/dryer in the unit.,
C_4ec52706c9b740fea2756ffff000b6ec,1,"The location of the apartment is a factor. Also, the landlord pays for water, garbage, sewage, and HOA fees. So I feel you still are getting a good deal. But I can go down to 1600/mo.",
C_4ec52706c9b740fea2756ffff000b6ec,0,"I have a great deal of experience with landscaping, is it possible to negotiate a deal where I maintain the property for a deduction in the monthly rent? I can assure you my work is excellent and I can refer you to previous clients",
C_4ec52706c9b740fea2756ffff000b6ec,1,"I am sorry, but I cannot accept that offer. 1600/mo is my final offer.",
C_4ec52706c9b740fea2756ffff000b6ec,0,I will accept 1600/mo then,
C_0f14ef5766ea468cb06524b02b65467d,0,Hello I am interested in this product!,
C_0f14ef5766ea468cb06524b02b65467d,1,"Ok, I'm selling it at 60 or obo",
C_0f14ef5766ea468cb06524b02b65467d,0,Is the bottom part glass?,
C_0f14ef5766ea468cb06524b02b65467d,1,The round portion? Yes,
C_0f14ef5766ea468cb06524b02b65467d,0,Okay and the shade is green correct?,
C_0f14ef5766ea468cb06524b02b65467d,1,"Yes, the sage is green",
C_0f14ef5766ea468cb06524b02b65467d,0,Great. Now the price seems to be very high for me. I would like to get this but I can only pay $36,
